DRR053714,2017-01-08 19:03:09,2017-01-08 22:59:23,139838898,25171001640,139838898,180,17304,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/053/DRR053714/DRR053714.sralite.1,DRX048596,Cephalotus_DNA_MP_2kbp_1,WGS,RANDOM,GENOMIC,PAIRED,2000,0,ILLUMINA,Illumina HiSeq 2000,DRP003410,PRJDB4484,2,360597,DRS039519,SAMD00045316,simple,3775,Cephalotus follicularis,SAMD00045316,,,,,,,no,,,,,NIBB,DRA004348,,public,5BA96109E5F35382834B197D93660C4F,8E031175B146CD3DA215F0B212D5475D
DRR053715,2017-01-08 19:03:09,2017-01-08 20:19:51,127633233,22973981940,127633233,180,14766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/053/DRR053715/DRR053715.sralite.1,DRX048597,Cephalotus_DNA_MP_2kbp_2,WGS,RANDOM,GENOMIC,PAIRED,2000,0,ILLUMINA,Illumina HiSeq 2000,DRP003410,PRJDB4484,2,360597,DRS039519,SAMD00045316,simple,3775,Cephalotus follicularis,SAMD00045316,,,,,,,no,,,,,NIBB,DRA004348,,public,899B8636CF3A2D480EF411477610BE2E,0F578B9BC5D83D7E664ACFB95D216772
DRR053716,2017-01-08 19:03:09,2017-01-08 21:24:18,109222688,19660083840,109222688,180,13720,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/053/DRR053716/DRR053716.sralite.1,DRX048598,Cephalotus_DNA_MP_5kbp_1,WGS,RANDOM,GENOMIC,PAIRED,5000,0,ILLUMINA,Illumina HiSeq 2000,DRP003410,PRJDB4484,2,360597,DRS039519,SAMD00045316,simple,3775,Cephalotus follicularis,SAMD00045316,,,,,,,no,,,,,NIBB,DRA004348,,public,919E6524AD8443C8CB38E1F51862D4F9,0F2EEDAFF018829BC4721247FEA0F5FB
DRR053717,2017-01-08 19:03:09,2017-01-08 20:45:05,80581456,14504662080,80581456,180,10083,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/053/DRR053717/DRR053717.sralite.1,DRX048599,Cephalotus_DNA_MP_10kbp_1,WGS,RANDOM,GENOMIC,PAIRED,10000,0,ILLUMINA,Illumina HiSeq 2000,DRP003410,PRJDB4484,2,360597,DRS039519,SAMD00045316,simple,3775,Cephalotus follicularis,SAMD00045316,,,,,,,no,,,,,NIBB,DRA004348,,public,984B23FA2F62EF97C96EFB5EEDA68FA4,A5F11923B44E104A88878A00FF29CFB1
DRR053718,2017-01-08 19:03:09,2017-01-08 21:57:06,106591757,19186516260,106591757,180,13212,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/053/DRR053718/DRR053718.sralite.1,DRX048600,Cephalotus_DNA_MP_10kbp_2,WGS,RANDOM,GENOMIC,PAIRED,10000,0,ILLUMINA,Illumina HiSeq 2000,DRP003410,PRJDB4484,2,360597,DRS039519,SAMD00045316,simple,3775,Cephalotus follicularis,SAMD00045316,,,,,,,no,,,,,NIBB,DRA004348,,public,0AD0D5E50A1B8DA4B4269D7EABA2D1C9,99B9C90001B5DC4A0E3B2092F8F0F207
DRR053719,2017-01-08 19:03:09,2017-01-08 19:07:09,19807160,3565288800,19807160,180,2492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/053/DRR053719/DRR053719.sralite.1,DRX048601,Cephalotus_DNA_MP_20kbp_1,WGS,RANDOM,GENOMIC,PAIRED,20000,0,ILLUMINA,Illumina HiSeq 2000,DRP003410,PRJDB4484,2,360597,DRS039519,SAMD00045316,simple,3775,Cephalotus follicularis,SAMD00045316,,,,,,,no,,,,,NIBB,DRA004348,,public,D71DF7F0699173B19F656664B8793235,EDA87B7A3000E7BCFFE83CA8C1DA667A
DRR053720,2017-01-08 19:03:09,2017-01-08 19:07:42,21122424,3802036320,21122424,180,2649,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/053/DRR053720/DRR053720.sralite.1,DRX048602,Cephalotus_DNA_MP_20kbp_2,WGS,RANDOM,GENOMIC,PAIRED,20000,0,ILLUMINA,Illumina HiSeq 2000,DRP003410,PRJDB4484,2,360597,DRS039519,SAMD00045316,simple,3775,Cephalotus follicularis,SAMD00045316,,,,,,,no,,,,,NIBB,DRA004348,,public,EB82891ABDD5CF2284DD58712702D097,18407555A4D0E58CE471001F76184E47
DRR054786,2017-01-10 12:58:12,2017-01-10 14:09:46,163482,356443101,0,2180,1337,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/054/DRR054786/DRR054786.lite.1,DRX049634,120601_6kb,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,DRP003410,PRJDB4484,2,360597,DRS039519,SAMD00045316,simple,3775,Cephalotus follicularis,SAMD00045316,,,,,,,no,,,,,NIBB,DRA004448,,public,2E51D8DADC45758476838F0262ECF94C,E3E56B483A0B7912ECE65571A3C4E632
DRR054787,2017-01-10 12:58:12,2017-01-10 13:46:14,163482,280168719,0,1713,1052,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/054/DRR054787/DRR054787.lite.1,DRX049634,120601_6kb,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,DRP003410,PRJDB4484,2,360597,DRS039519,SAMD00045316,simple,3775,Cephalotus follicularis,SAMD00045316,,,,,,,no,,,,,NIBB,DRA004448,,public,8D0465AA30BFC7CEBDA31EFCCEAD92F3,B227EDA5961F5E8B8632FFD42E0183AD
DRR054788,2017-01-10 12:58:12,2017-01-10 14:01:10,163482,443176907,0,2710,1620,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/054/DRR054788/DRR054788.lite.1,DRX049635,120525_8kb,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,DRP003410,PRJDB4484,2,360597,DRS039519,SAMD00045316,simple,3775,Cephalotus follicularis,SAMD00045316,,,,,,,no,,,,,NIBB,DRA004448,,public,EF3493F4D0B51D5892B531B5EF79F37A,AB1658AED4C3BEDDBAF6374907FB99DC
